Name	Title	Method	Frequency	Units	Type	Last Download	Last Data Update	Thu 01-Dec-2022 18:13:21
CEU4200000002	"Indexes of Aggregate Weekly Payrolls of All Employees, Trade, Transportation, and Utilities"	NSA	Monthly	Index 2007=100	LIN	04-Nov-22	01-Oct-22	
CEU4244200001	"All Employees, Wholesale Trade"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
CEU4244400001	"Average Weekly Hours of All Employees, Wholesale Trade"	NSA	Monthly	Hours	LIN	04-Nov-22	01-Oct-22	
CEU4349200001	"Average Hourly Earnings of All Employees, Wholesale Trade"	NSA	Monthly	Dollars per Hour	LIN	04-Nov-22	01-Oct-22	
CEU6000000002	"Average Weekly Earnings of All Employees, Wholesale Trade"	NSA	Monthly	Dollars per Week	LIN	04-Nov-22	01-Oct-22	
CEU6500000003	"Indexes of Aggregate Weekly Payrolls of All Employees, Wholesale Trade"	NSA	Monthly	Index 2007=100	LIN	04-Nov-22	01-Oct-22	
CEU6562310001	"All Employees, Durable Goods"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
CEU7072100001	"Average Weekly Earnings of All Employees, Retail Trade"	NSA	Monthly	Dollars per Week	LIN	04-Nov-22	01-Oct-22	
CEU7072200001	"Indexes of Aggregate Weekly Hours of All Employees, Retail Trade"	NSA	Monthly	Index 2007=100	LIN	04-Nov-22	01-Oct-22	
CEU9091000001	"Indexes of Aggregate Weekly Payrolls of All Employees, Retail Trade"	NSA	Monthly	Index 2007=100	LIN	04-Nov-22	01-Oct-22	
CEU9092161101	"All Employees, Motor Vehicle and Parts Dealers"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
LNU02000060	"All Employees, Electronics and Appliance Stores"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
CEU2023610001	"All Employees, Gasoline Stations"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
CEU2023800001	"All Employees, Sporting Goods, Hobby, Book, and Music Stores"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
CEU2023800201	"All Employees, General Merchandise Stores"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
CEU4000000001	"All Employees, Nonstore Retailers"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
CEU4244500001	"Average Weekly Hours of All Employees, Transportation and Warehousing"	NSA	Monthly	Hours	LIN	04-Nov-22	01-Oct-22	
CEU4244600001	"Average Weekly Earnings of All Employees, Transportation and Warehousing"	NSA	Monthly	Dollars per Week	LIN	04-Nov-22	01-Oct-22	
CEU4300000001	"Indexes of Aggregate Weekly Hours of All Employees, Transportation and Warehousing"	NSA	Monthly	Index 2007=100	LIN	04-Nov-22	01-Oct-22	
CEU4348100001	"Indexes of Aggregate Weekly Payrolls of All Employees, Transportation and Warehousing"	NSA	Monthly	Index 2007=100	LIN	04-Nov-22	01-Oct-22	
CEU4349300001	"All Employees, Rail Transportation"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
CEU5500000003	"All Employees, Transit and Ground Passenger Transportation"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
CEU6562000101	"All Employees, Scenic and Sightseeing Transportation"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
CEU6562200001	"All Employees, Support Activities for Transportation"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
CEU6562440001	"All Employees, Utilities"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
CEU0600000001	"Average Weekly Hours of All Employees, Utilities"	NSA	Monthly	Hours	LIN	04-Nov-22	01-Oct-22	
CEU0600000002	"Average Hourly Earnings of All Employees, Utilities"	NSA	Monthly	Dollars per Hour	LIN	04-Nov-22	01-Oct-22	
CEU1021100001	"Average Weekly Earnings of All Employees, Utilities"	NSA	Monthly	Dollars per Week	LIN	04-Nov-22	01-Oct-22	
CEU2000000011	"Indexes of Aggregate Weekly Hours of All Employees, Utilities"	NSA	Monthly	Index 2007=100	LIN	04-Nov-22	01-Oct-22	
CEU4244800001	"Indexes of Aggregate Weekly Payrolls of All Employees, Utilities"	NSA	Monthly	Index 2007=100	LIN	04-Nov-22	01-Oct-22	
CEU4300000003	"Average Weekly Hours of All Employees, Information"	NSA	Monthly	Hours	LIN	04-Nov-22	01-Oct-22	
CEU6000000001	"Average Hourly Earnings of All Employees, Information"	NSA	Monthly	Dollars per Hour	LIN	04-Nov-22	01-Oct-22	
CEU6500000001	"Average Weekly Earnings of All Employees, Information"	NSA	Monthly	Dollars per Week	LIN	04-Nov-22	01-Oct-22	
CEU7000000003	"Indexes of Aggregate Weekly Hours of All Employees, Information"	NSA	Monthly	Index 2007=100	LIN	04-Nov-22	01-Oct-22	
CEU3133660001	"Indexes of Aggregate Weekly Payrolls of All Employees, Information"	NSA	Monthly	Index 2007=100	LIN	04-Nov-22	01-Oct-22	
CEU4348300001	"All Employees, Publishing Industries, Except Internet"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
CEU5000000001	"All Employees, Motion Picture and Sound Recording Industries"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
CEU9000000001	"Average Weekly Hours of All Employees, Financial Activities"	NSA	Monthly	Hours	LIN	04-Nov-22	01-Oct-22	
CEU0500000002	"Average Weekly Earnings of All Employees, Financial Activities"	NSA	Monthly	Dollars per Week	LIN	04-Nov-22	01-Oct-22	
CEU2000000001	"Indexes of Aggregate Weekly Hours of All Employees, Financial Activities"	NSA	Monthly	Index 2007=100	LIN	04-Nov-22	01-Oct-22	
CEU3000000002	"Indexes of Aggregate Weekly Payrolls of All Employees, Financial Activities"	NSA	Monthly	Index 2007=100	LIN	04-Nov-22	01-Oct-22	
CEU4244110001	"All Employees, Finance and Insurance"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
CEU7000000001	"All Employees, Monetary Authorities - Central Bank"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
CEU0500000001	"All Employees, Credit Intermediation and Related Activities"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
CEU3000000001	"All Employees, Depository Credit Intermediation"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
TEMPHELPN	"All Employees, Real Estate"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
CEU2000000003	"All Employees, Rental and Leasing Services"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
CEU3000000003	"All Employees, Lessors of Nonfinancial Intangible Assets"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
CEU1021210001	"All Employees, Professional and Technical Services"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
CEU4200000003	"All Employees, Legal Services"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
CEU6562300001	"All Employees, Accounting and Bookkeeping Services"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
CEU4348400001	"All Employees, Architectural and Engineering Services"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
CEU0500000003	"All Employees, Management and Technical Consulting Services"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
PAYNSA	"All Employees, Management of Companies and Enterprises"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
TEMPHELPS	"All Employees, Administrative and Waste Services"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
CNP16OV	"All Employees, Administrative and Support Services"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
LNU05000000	"All Employees, Employment Services"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
LNU05026642	"All Employees, Business Support Services"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U11STI	"All Employees, Waste Management and Remediation Services"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U25BTI	"Average Weekly Hours of All Employees, Education and Health Services"	NSA	Monthly	Hours	LIN	04-Nov-22	01-Oct-22	
U24ATI	"All Employees, Services to Buildings and Dwellings"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U22STI	"Average Weekly Earnings of All Employees, Education and Health Services"	NSA	Monthly	Dollars per Week	LIN	04-Nov-22	01-Oct-22	
U22SVS	"Indexes of Aggregate Weekly Hours of All Employees, Education and Health Services"	NSA	Monthly	Index 2007=100	LIN	04-Nov-22	01-Oct-22	
U22BVS	"Indexes of Aggregate Weekly Payrolls of All Employees, Education and Health Services"	NSA	Monthly	Index 2007=100	LIN	04-Nov-22	01-Oct-22	
U22ATI	"All Employees, Educational Services"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U22AVS	"All Employees, Health Care and Social Assistance"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U22BTI	"All Employees, Ambulatory Health Care Services"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U21STI	"All Employees, Offices of Physicians"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U16STI	"All Employees, Outpatient Care Centers"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U15STI	"All Employees, Home Health Care Services"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U15SVS	"All Employees, Social Assistance"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U14SVS	"Average Weekly Hours of All Employees, Leisure and Hospitality"	NSA	Monthly	Hours	LIN	04-Nov-22	01-Oct-22	
U14STI	"Average Weekly Earnings of All Employees, Leisure and Hospitality"	NSA	Monthly	Dollars per Week	LIN	04-Nov-22	01-Oct-22	
U13STI	"Indexes of Aggregate Weekly Hours of All Employees, Leisure and Hospitality"	NSA	Monthly	Index 2007=100	LIN	04-Nov-22	01-Oct-22	
U13SVS	"Indexes of Aggregate Weekly Payrolls of All Employees, Leisure and Hospitality"	NSA	Monthly	Index 2007=100	LIN	04-Nov-22	01-Oct-22	
U12SVS	"All Employees, Performing Arts and Spectator Sports"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U12STI	"All Employees, Amusements, Gambling, and Recreation"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U12BTI	"All Employees, Accommodation and Food Services"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U12BVS	"All Employees, Other Services"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U12ATI	"All Employees, Federal, Except U.S. Postal Service"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U12AVS	"All Employees, U.S. Postal Service"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U11SVS	"All Employees, State Government"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U25BVS	"All Employees, Local Government, Excluding Education"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U16SVS	"Indexes of Aggregate Weekly Payrolls of All Employees, Total Private"	NSA	Monthly	Index 2007=100	LIN	04-Nov-22	01-Oct-22	
U23STI	"All Employees, Private Service-Providing"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U21SVS	"Average Hourly Earnings of All Employees, Mining and Logging"	NSA	Monthly	Dollars per Hour	LIN	04-Nov-22	01-Oct-22	
U23SVS	"Average Weekly Hours of All Employees, Construction"	NSA	Monthly	Hours	LIN	04-Nov-22	01-Oct-22	
U34HNO	"All Employees, Nonresidential Building"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U34EUO	"All Employees, Heavy and Civil Engineering Construction"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U34EVS	"All Employees, Residential Specialty Trade Contractors"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U34FTI	"All Employees, Durable Goods"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U34FVS	"All Employees, Semiconductors and Electronic Components"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U34DTI	"All Employees, Textile Mills"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U34DUO	"Average Hourly Earnings of All Employees, Trade, Transportation, and Utilities"	NSA	Monthly	Dollars per Hour	LIN	04-Nov-22	01-Oct-22	
U34DVS	"Average Weekly Hours of All Employees, Retail Trade"	NSA	Monthly	Hours	LIN	04-Nov-22	01-Oct-22	
U34ENO	"All Employees, Furniture and Home Furnishings Stores"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U34ETI	"All Employees, Building Material and Garden Supply Stores"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U34ANO	"All Employees, Couriers and Messengers"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U34ATI	"Average Weekly Hours of All Employees, Professional and Business Services"	NSA	Monthly	Hours	LIN	04-Nov-22	01-Oct-22	
U34AUO	"Average Hourly Earnings of All Employees, Education and Health Services"	NSA	Monthly	Dollars per Hour	LIN	04-Nov-22	01-Oct-22	
U33IUO	"All Employees, Nursing Care Facilities"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U33IVS	"All Employees, Accommodation"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U33MTI	"All Employees, Food Services and Drinking Places"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U33MUO	"All Employees, Federal"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U33MVS	"All Employees, State Government Education"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U33HTI	Employment Level - 25-54 Yrs.	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U33INO	"All Employees, Residential Building"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U33ITI	"All Employees, Specialty Trade Contractors"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U33EVS	"All Employees, Nonresidential Specialty Trade Contractors"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U33GNO	"All Employees, Trade, Transportation, and Utilities"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U33GTI	"All Employees, Food and Beverage Stores"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U33GUO	"All Employees, Health and Personal Care Stores"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U33DUO	"All Employees, Transportation and Warehousing"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U33DVS	"All Employees, Air Transportation"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U33ETI	"All Employees, Warehousing and Storage"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U33ATI	"Average Hourly Earnings of All Employees, Financial Activities"	NSA	Monthly	Dollars per Hour	LIN	04-Nov-22	01-Oct-22	
U33CUO	"All Employees, Health Care"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U33CVS	"All Employees, Hospitals"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U33DTI	"All Employees, Child Day Care Services"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U31CNO	"All Employees, Goods-Producing"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U31CTI	"Average Weekly Hours of All Employees, Goods-Producing"	NSA	Monthly	Hours	LIN	04-Nov-22	01-Oct-22	
U31CUO	"All Employees, Oil and Gas Extraction"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U31CVS	"Average Weekly Earnings of All Employees, Construction"	NSA	Monthly	Dollars per Week	LIN	04-Nov-22	01-Oct-22	
U31AUO	"All Employees, Clothing and Clothing Accessories Stores"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U31AVS	"Average Hourly Earnings of All Employees, Transportation and Warehousing"	NSA	Monthly	Dollars per Hour	LIN	04-Nov-22	01-Oct-22	
U27SVS	"All Employees, Professional and Business Services"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U33HUO	"All Employees, Education and Health Services"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U33MNO	"Average Hourly Earnings of All Employees, Leisure and Hospitality"	NSA	Monthly	Dollars per Hour	LIN	04-Nov-22	01-Oct-22	
U33CNO	"All Employees, Water Transportation"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U33CTI	"All Employees, Information"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U33DNO	"All Employees, Government"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U33ENO	"Average Weekly Hours of All Employees, Total Private"	NSA	Monthly	Hours	LIN	04-Nov-22	01-Oct-22	
U33GVS	"All Employees, Construction"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U31ANO	"Average Weekly Hours of All Employees, Manufacturing"	NSA	Monthly	Hours	LIN	04-Nov-22	01-Oct-22	
U33AVS	"All Employees, Automobile Dealers"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U33HVS	"All Employees, Leisure and Hospitality"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
U31ATI	"All Employees, Total Private"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
UCOGVS	"All Employees, Manufacturing"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
UCOGTI	"All Employees, Temporary Help Services"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
UCOGUO	"Average Hourly Earnings of All Employees, Construction"	NSA	Monthly	Dollars per Hour	LIN	04-Nov-22	01-Oct-22	
UCMSVS	"Average Hourly Earnings of All Employees, Manufacturing"	NSA	Monthly	Dollars per Hour	LIN	04-Nov-22	01-Oct-22	
UCNGTI	"All Employees, Coal Mining"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
UCNGVS	"Average Hourly Earnings of All Employees, Retail Trade"	NSA	Monthly	Dollars per Hour	LIN	04-Nov-22	01-Oct-22	
UCDGVS	"All Employees, Nursing and Residential Care Facilities"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
UCMSTI	"All Employees, Truck Transportation"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
UBTPVS	"Average Hourly Earnings of All Employees, Total Private"	NSA	Monthly	Dollars per Hour	LIN	04-Nov-22	01-Oct-22	
UCDGUO	"All Employees, Total Nonfarm"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
UBTPTI	"All Employees, Temporary Help Services"	SA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
UBTPUO	Population Level	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
UANMVS	Not in Labor Force	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
UBTPNO	"Not in Labor Force - Want a Job Now, Marginally Attached (Searched for Work in Previous Year, Available to Work Now)"	NSA	Monthly	Thousands of Persons	LIN	04-Nov-22	01-Oct-22	
UANMNO	Henry Hub Natural Gas Spot Price	NSA	Monthly	Dollars per Million BTU	LIN	02-Nov-22	01-Oct-22	
U37SVS	Kerosene-Type Jet Fuel Prices: U.S. Gulf Coast	NSA	Monthly	Dollars per Gallon	LIN	02-Nov-22	01-Oct-22	
WHOILNYH	Canadian Auto Imports	NSA	Monthly	Thousands of Units	LIN	01-Dec-22	01-Sep-22	
WJFUELUSGULF	Mexican Auto Imports	NSA	Monthly	Thousands of Units	LIN	01-Dec-22	01-Sep-22	
DPROPANEMBTX	Auto Exports	NSA	Monthly	Thousands of Units	LIN	01-Dec-22	01-Sep-22	
DJFUELUSGULF	Real Manufacturing and Trade Industries Sales	SA	Monthly	Millions of Chained 2012 Dollars	LIN	01-Dec-22	01-Sep-22	
DCOILBRENTEU	S&P/Case-Shiller U.S. National Home Price Index	SA	Monthly	Index Jan 2000=100	LIN	29-Nov-22	01-Sep-22	
DCOILWTICO	"Total Consumer Loans and Leases Owned and Securitized by Finance Companies, Level"	NSA	Monthly	Millions of Dollars	LIN	18-Nov-22	01-Sep-22	
RIFSPPNAAD07NB	"Total Real Estate Loans Owned and Securitized by Finance Companies, Level"	NSA	Monthly	Millions of Dollars	LIN	18-Nov-22	01-Sep-22	
RIFSPPNAAD30NB	Merchant Wholesalers Sales	NSA	Monthly	Percent Change	LIN	16-Nov-22	01-Sep-22	
LODINIM066N	Merchant Wholesalers Inventories	NSA	"Monthly, End of Period"	Percent Change	LIN	16-Nov-22	01-Sep-22	
JTU4200QUL	Merchant Wholesalers: Inventories to Sales Ratio	NSA	"Monthly, End of Period"	Ratio	LIN	16-Nov-22	01-Sep-22	
JTU4200TSL	Manufacturers: Inventories to Sales Ratio	NSA	"Monthly, End of Period"	Ratio	LIN	16-Nov-22	01-Sep-22	
JTU4400HIL	Manufacturers Sales	NSA	Monthly	Millions of Dollars	LIN	16-Nov-22	01-Sep-22	
JTU4400QUL	Merchant Wholesalers Inventories	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	16-Nov-22	01-Sep-22	
JTU4400TSL	Merchant Wholesalers Sales	NSA	Monthly	Millions of Dollars	LIN	16-Nov-22	01-Sep-22	
JTU4000QUL	Retailers Sales	NSA	Monthly	Millions of Dollars	LIN	16-Nov-22	01-Sep-22	
JTU4000TSL	Total Business Sales	NSA	Monthly	Millions of Dollars	LIN	16-Nov-22	01-Sep-22	
JTU3400QUL	Manufacturers Inventories	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	16-Nov-22	01-Sep-22	
JTU3400TSL	Retailers Inventories	NSA	"Monthly, End of Period"	Millions of Dollars	LIN	16-Nov-22	01-Sep-22	
JTU4000HIL	Retailers: Inventories to Sales Ratio	NSA	"Monthly, End of Period"	Ratio	LIN	16-Nov-22	01-Sep-22	
JTU3200QUL	Total Business: Inventories to Sales Ratio	NSA	"Monthly, End of Period"	Ratio	LIN	16-Nov-22	01-Sep-22	
